brand,model,variant,year,fuel_type,transmission_type,km_driven,selling_price,seats,max_power,engine_type,vehicle_age
hyundai,hyundai verna,1.6 ex vtvt,2015,petrol,manual,43707.0,450000.0,5.0,121.3,vtvt petrol engine,11
hyundai,hyundai i20,1.2 asta,2011,petrol,manual,51075.0,200000.0,5.0,80.0,in-line engine,15
hyundai,hyundai verna,sx diesel,2021,diesel,manual,39482.0,1300000.0,5.0,113.45,1.5 l u2 crdi diesel,5
hyundai,hyundai creta,1.6 sx,2019,petrol,manual,4470.0,1116000.0,5.0,121.3,vtvt petrol engine,7
tata,tata tiago,xe,2022,petrol,manual,5377.0,512989.0,5.0,84.82,1.2 l revotron,4
mahindra,mahindra scorpio,vlx 2wd at 7s,2014,diesel,automatic,51328.0,550000.0,7.0,120.0,in-line engine,12
mahindra,mahindra tuv 300,mhawk100 t8,2017,diesel,manual,67354.0,600000.0,7.0,100.0,mhawk 100 diesel engine,9
maruti,maruti swift dzire,vdi,2015,diesel,manual,67538.0,487578.0,5.0,74.0,ddis diesel engine,11
hyundai,hyundai verna,1.6 sx crdi (o),2013,diesel,manual,62990.0,401521.0,5.0,126.32,diesel engine,13
maruti,maruti swift,1.3 vxi,2008,petrol,manual,47685.0,150000.0,5.0,88.2,in-line engine,18
maruti,maruti celerio,vxi at,2014,petrol,automatic,55519.0,300000.0,5.0,67.04,k10b engine,12
maruti,maruti vitara brezza,zdi,2017,diesel,manual,43042.0,725000.0,5.0,88.5,ddis 200 diesel engine,9
honda,honda city,i dtec e,2015,diesel,manual,100818.0,450000.0,5.0,98.6,i dtec diesel engine,11
hyundai,hyundai i20,era 1.2,2017,petrol,manual,12062.0,475000.0,5.0,81.83,kappa vtvt petrol engine,9
maruti,maruti alto k10,vxi amt,2015,petrol,automatic,15151.0,325000.0,5.0,67.05,k series petrol engine,11
honda,honda city,i-vtec cvt zx,2017,petrol,automatic,47258.0,850000.0,5.0,117.6,i vtec engine,9
hyundai,hyundai santro xing,gl,2011,petrol,manual,83441.0,150000.0,5.0,62.0,in-line engine,15
hyundai,hyundai venue,s,2021,petrol,manual,17383.0,800000.0,5.0,81.86,kappa 1.2 l mpi petrol,5
honda,honda city,1.5 v mt,2010,petrol,manual,87362.0,200000.0,5.0,118.0,in-line engine,16
maruti,maruti alto,lxi bsiii,2009,petrol,manual,60000.0,95000.0,5.0,46.3,in-line engine,17
tata,tata safari storme,ex,2017,diesel,manual,135753.0,800000.0,7.0,147.94,vtt varicor diesel engine,9
maruti,maruti baleno,1.2 cvt alpha,2018,petrol,automatic,20000.0,750000.0,5.0,83.1,vvt petrol engine,8
hyundai,hyundai eon,1.0 magna plus option o,2016,petrol,manual,110000.0,258000.0,5.0,68.05,kappa engine,10
hyundai,hyundai eon,era plus,2018,petrol,manual,56726.0,300000.0,5.0,55.2,petrol engine,8
hyundai,hyundai verna,crdi 1.6 at sx plus,2019,diesel,automatic,47962.0,1250000.0,5.0,126.2,u2 vgt diesel engine,7
hyundai,hyundai creta,1.6 crdi sx option,2017,diesel,manual,110000.0,950000.0,5.0,126.2,u2 crdi vgt engine,9
maruti,maruti ignis,1.2 amt delta bsiv,2017,petrol,automatic,38041.0,500000.0,5.0,81.8,1.2-litre vvt petrol engine,9
maruti,maruti wagon r,vxi bs iv,2017,petrol,manual,45039.0,370000.0,5.0,67.04,k10b petrol engine,9
hyundai,hyundai i20 active,1.2 sx with avn,2017,petrol,manual,90000.0,610000.0,5.0,81.86,vtvt petrol engine,9
hyundai,hyundai creta,1.4 crdi base,2018,diesel,manual,100000.0,840000.0,5.0,88.7,u2 crdi engine,8
hyundai,hyundai elantra,crdi sx,2012,diesel,manual,76500.0,595000.0,5.0,126.24,vgt diesel engine,14
maruti,maruti sx4 s cross,ddis 320 alpha,2016,diesel,manual,40000.0,1000000.0,5.0,118.0,ddis 320 diesel engine,10
hyundai,hyundai grand i10,sportz,2013,petrol,manual,46168.0,300000.0,5.0,82.0,kappa vtvt petrol engine,13
maruti,maruti swift,vdi bsiv,2017,diesel,manual,120000.0,570000.0,5.0,74.0,ddis diesel engine,9
maruti,maruti zen,vxi,2002,petrol,manual,70000.0,60000.0,5.0,60.0,in-line engine,24
maruti,maruti vitara brezza,lxi,2021,petrol,manual,21453.0,750000.0,5.0,103.26,k15b petrol engine,5
tata,tata altroz,xz,2020,petrol,manual,21615.0,800000.0,5.0,84.88,1.2 l revotron,6
maruti,maruti ciaz,delta,2020,petrol,manual,54000.0,839000.0,5.0,103.25,k15 smart hybrid petrol engine,6
maruti,maruti wagon r,vxi 1.2,2019,petrol,manual,22048.0,475000.0,5.0,81.8,k12m petrol engine,7
maruti,maruti alto,lxi,2010,petrol,manual,43567.0,213544.0,5.0,46.3,in-line engine,16
maruti,maruti swift dzire,zxi,2015,petrol,manual,62780.0,500000.0,5.0,83.14,k series vvt engine,11
maruti,maruti swift dzire,vdi,2012,diesel,manual,120000.0,450000.0,5.0,74.0,ddis diesel engine,14
hyundai,hyundai i20,asta 1.2,2017,petrol,manual,85228.0,600000.0,5.0,81.83,kappa vtvt petrol engine,9
maruti,maruti swift,vxi bsiv,2015,petrol,manual,96000.0,535000.0,5.0,81.8,vtvt engine,11
maruti,maruti swift dzire,amt zdi,2017,diesel,automatic,45860.0,650000.0,5.0,74.02,ddis diesel engine,9
maruti,maruti alto,lxi bsiii,2010,petrol,manual,109820.0,110000.0,5.0,46.3,in-line engine,16
tata,tata hexa,xt,2018,diesel,manual,131821.0,1100000.0,7.0,153.86,2.2 ltr. varicor 400,8
maruti,maruti ritz,vxi,2013,petrol,manual,47611.0,300000.0,5.0,85.8,k series petrol engine,13
tata,tata indigo,lx (tdi) bs iii,2009,diesel,manual,116402.0,127482.0,5.0,69.0,tdi turbocharged diesel w,17
hyundai,hyundai verna,1.6 crdi at sx,2015,diesel,automatic,64000.0,675000.0,5.0,126.2,u2 vgt diesel engine,11
maruti,maruti s-presso,vxi at 2019-2022,2020,petrol,automatic,48000.0,550000.0,5.0,67.05,k10b,6
tata,tata indica ev2,lx,2013,diesel,manual,55445.0,170000.0,5.0,69.0,cr4 diesel engine,13
honda,honda city,i dtec vx,2014,diesel,manual,100000.0,540000.0,5.0,98.6,i dtec diesel engine,12
honda,honda civic,vx diesel bsiv,2019,diesel,manual,50000.0,1600000.0,5.0,118.0,1.6-litre i-dtec  diesel engine,7
hyundai,hyundai venue,sx plus turbo dct,2020,petrol,automatic,19704.0,1000000.0,5.0,118.35,kappa 1.0 l turbo gdi petrol,6
maruti,maruti ignis,1.2 sigma bsiv,2020,petrol,manual,38836.0,450000.0,5.0,81.8,1.2-litre vvt petrol engine,6
tata,tata altroz,xz,2021,petrol,manual,18341.0,800000.0,5.0,84.88,1.2 l revotron,5
maruti,maruti swift dzire,vdi,2015,diesel,manual,100000.0,450000.0,5.0,74.0,ddis diesel engine,11
maruti,maruti swift,ldi,2011,diesel,manual,69690.0,300000.0,5.0,74.0,ddis diesel engine,15
tata,tata nexon,xe,2021,petrol,manual,28059.0,700000.0,5.0,118.35,1.2l turbocharged revotron engine,5
mahindra,mahindra xuv500,r w10 fwd,2015,diesel,manual,77571.0,921976.0,7.0,140.0,mhawk diesel engine,11
mahindra,mahindra scorpio n,z8l 6 str diesel at,2022,diesel,automatic,3000.0,2450000.0,6.0,172.45,mhawk,4
maruti,maruti sx4 s cross,zeta ddis 200 sh,2018,diesel,manual,32205.0,800000.0,5.0,88.5,ddis 200 diesel engine,8
maruti,maruti ritz,vdi (abs) bs iv,2015,diesel,manual,84847.0,450000.0,5.0,73.94,ddis diesel engine,11
hyundai,hyundai i10,sportz at,2011,petrol,automatic,73179.0,226496.0,5.0,78.9,dohc kappa2 engine,15
maruti,maruti a-star,vxi,2010,petrol,manual,37305.0,217259.0,5.0,66.1,k series petrol engine,16
hyundai,hyundai creta,1.4 e plus crdi,2019,diesel,manual,27032.0,950000.0,5.0,88.7,u2 crdi engine,7
tata,tata tiago,1.2 revotron xz plus,2019,petrol,manual,45422.0,520000.0,5.0,84.0,revotron engine,7
maruti,maruti swift dzire,vxi 1.2,2020,petrol,manual,21825.0,735000.0,5.0,81.8,k series vvt engine,6
hyundai,hyundai verna,1.6 sx,2012,diesel,manual,73787.0,361588.0,5.0,126.32,diesel engine,14
maruti,maruti 800,std,2005,petrol,manual,80000.0,41000.0,4.0,37.0,hi-tech petrol engine,21
hyundai,hyundai i20,1.4 crdi asta,2011,diesel,manual,90000.0,400000.0,5.0,90.0,diesel,15
maruti,maruti wagon r,vxi bs iv,2015,petrol,manual,64214.0,360000.0,5.0,67.04,k10b petrol engine,11
maruti,maruti ciaz,zdi plus shvs,2016,diesel,manual,127290.0,650000.0,5.0,88.5,ddis diesel engine,10
mahindra,mahindra xuv300,w8 option,2021,petrol,manual,15132.0,1150000.0,5.0,108.62,1.2l petrol,5
tata,tata nexon,xma amt,2022,petrol,automatic,5000.0,917000.0,5.0,118.35,1.2l turbocharged revotron engine,4
maruti,maruti swift,vxi,2022,petrol,manual,24920.0,690000.0,5.0,88.5,k series dual jet,4
maruti,maruti swift,vdi bsiii,2009,diesel,manual,141499.0,200000.0,5.0,75.0,in-line engine,17
maruti,maruti vitara brezza,zdi plus,2017,diesel,manual,70053.0,750000.0,5.0,88.5,ddis 200 diesel engine,9
maruti,maruti celerio,vxi amt,2022,petrol,automatic,3665.0,620000.0,5.0,65.71,k10c,4
hyundai,hyundai verna,crdi 1.6 sx option,2019,diesel,manual,57086.0,1130000.0,5.0,126.2,u2 vgt diesel engine,7
hyundai,hyundai i10,sportz,2011,petrol,manual,23018.0,300000.0,5.0,78.9,dohc kappa2 engine,15
tata,tata tigor,xza plus amt,2022,petrol,automatic,17000.0,820000.0,5.0,84.82,1.2l revotron engine,4
tata,tata tigor,xza plus amt,2021,petrol,automatic,16347.0,760000.0,5.0,84.82,1.2l revotron engine,5
hyundai,hyundai i10,magna,2011,petrol,manual,81550.0,220000.0,5.0,78.9,kappa petrol engine,15
honda,honda brio,s mt,2013,petrol,manual,51000.0,399000.0,5.0,86.8,i-vtec engine,13
hyundai,hyundai i10,asta sunroof at,2010,petrol,automatic,100000.0,320000.0,5.0,80.0,in-line engine,16
hyundai,hyundai creta,1.4 crdi s,2015,diesel,manual,92384.0,740000.0,5.0,88.7,u2 crdi engine,11
tata,tata indigo,lx,2006,diesel,manual,133000.0,80000.0,5.0,70.0,in-line engine,20
hyundai,hyundai santro xing,gls,2010,petrol,manual,50000.0,200000.0,5.0,62.1,petrol engine,16
tata,tata nexon,xe,2021,petrol,manual,15000.0,750000.0,5.0,118.35,1.2l turbocharged revotron engine,5
maruti,maruti swift dzire,amt zdi plus,2017,diesel,automatic,47629.0,700000.0,5.0,74.02,ddis diesel engine,9
hyundai,hyundai grand i10 nios,sportz,2021,petrol,manual,23783.0,580000.0,5.0,81.86,1.2 kappa petrol,5
maruti,maruti swift dzire,vdi,2013,diesel,manual,99293.0,400000.0,5.0,74.0,ddis diesel engine,13
hyundai,hyundai i20,1.2 asta,2011,petrol,manual,44297.0,350000.0,5.0,80.0,in-line engine,15
hyundai,hyundai grand i10,crdi magna,2013,diesel,manual,197084.0,250000.0,5.0,70.0,u2 crdi  diesel engine,13
maruti,maruti alto 800,lxi,2014,petrol,manual,35223.0,250000.0,5.0,47.3,f8d petrol engine,12
maruti,maruti swift dzire,vxi,2009,petrol,manual,82972.0,160290.0,5.0,85.8,in-line engine,17
hyundai,hyundai i10,era,2011,petrol,manual,85325.0,270000.0,5.0,68.05,irde2 engine,15
maruti,maruti swift,vdi,2013,diesel,manual,129990.0,360000.0,5.0,74.0,ddis diesel engine,13
maruti,maruti baleno,1.3 zeta,2016,diesel,manual,32577.0,600000.0,5.0,74.0,ddis diesel engine,10
hyundai,hyundai i20,asta option diesel,2019,diesel,manual,120000.0,830000.0,5.0,88.76,u2 crdi diesel engine,7
honda,honda jazz,1.2 s at i vtec,2016,petrol,automatic,64393.0,480000.0,5.0,88.7,i-vtec petrol engine,10
maruti,maruti swift,ldi bsiii,2008,diesel,manual,179125.0,191266.0,5.0,75.0,in-line engine,18
maruti,maruti ciaz,vdi plus,2014,diesel,manual,91509.0,509887.0,5.0,88.5,ddis 200 engine,12
hyundai,hyundai grand i10,at asta,2014,petrol,automatic,53189.0,450114.0,5.0,82.0,kappa vtvt petrol engine,12
maruti,maruti alto,std,2006,petrol,manual,94415.0,90578.0,5.0,46.3,in-line engine,20
hyundai,hyundai i20,sportz plus bsiv,2019,petrol,manual,60000.0,800000.0,5.0,81.86,kappa vtvt petrol engine,7
maruti,maruti alto k10,2010-2014 vxi,2011,petrol,manual,120000.0,180000.0,5.0,67.1,k series petrol engine,15
honda,honda city,i vtec v,2015,petrol,manual,125308.0,500000.0,5.0,117.3,i vtec engine,11
hyundai,hyundai i20,magna,2013,petrol,manual,57013.0,370000.0,5.0,82.85,kappa vtvt petrol engine,13
mahindra,mahindra scorpio,vlx 2wd at bsiv,2012,diesel,automatic,118281.0,486689.0,8.0,120.0,in-line engine,14
hyundai,hyundai creta,1.6 crdi at sx plus,2016,diesel,automatic,67334.0,1000000.0,5.0,126.2,u2 crdi vgt engine,10
hyundai,hyundai verna,1.6 crdi at s,2016,diesel,automatic,112039.0,546593.0,5.0,126.2,u2 vgt diesel engine,10
tata,tata bolt,quadrajet xt,2017,diesel,manual,80000.0,320000.0,5.0,74.0,quadrajet engine,9
maruti,maruti swift dzire,lxi,2009,petrol,manual,121235.0,300000.0,5.0,85.8,in-line engine,17
hyundai,hyundai eon,era plus,2015,petrol,manual,32610.0,280000.0,5.0,55.2,petrol engine,11
hyundai,hyundai venue,s plus,2021,petrol,manual,15000.0,875000.0,5.0,81.86,kappa 1.2 l mpi petrol,5
tata,tata new safari,dicor ex 4x2 bs iv,2011,diesel,manual,62675.0,285976.0,7.0,138.1,16v dohc vtt dicor,15
maruti,maruti s-presso,vxi plus 2019-2022,2021,petrol,manual,13241.0,400000.0,5.0,65.71,k10c,5
hyundai,hyundai i20,sportz 1.4 crdi,2013,diesel,manual,129421.0,400000.0,5.0,88.76,u2 crdi diesel engine,13
maruti,maruti baleno,zeta,2021,petrol,manual,49697.0,727871.0,5.0,81.8,1.2l vvt engine,5
maruti,maruti sx4 s cross,zeta ddis 200 sh,2018,diesel,manual,28953.0,900000.0,5.0,88.5,ddis 200 diesel engine,8
hyundai,hyundai i10,sportz,2013,petrol,manual,43449.0,320000.0,5.0,78.9,dohc kappa2 engine,13
hyundai,hyundai eon,sportz,2011,petrol,manual,63228.0,200000.0,5.0,55.2,petrol engine,15
hyundai,hyundai xcent,1.2 kappa at sx option,2015,petrol,automatic,23577.0,500000.0,5.0,82.0,kappa vtvt petrol engine,11
tata,tata new safari,ex tcic 4x2,2008,diesel,manual,159944.0,130539.0,7.0,90.0,in-line engine,18
maruti,maruti swift,1.3 vxi,2008,petrol,manual,77000.0,315000.0,5.0,88.2,in-line engine,18
mahindra,mahindra xuv500,w6 2wd,2015,diesel,manual,105000.0,950000.0,7.0,140.0,mhawk diesel engine,11
honda,honda city,1.5 v mt,2011,petrol,manual,53418.0,311518.0,5.0,118.0,in-line engine,15
maruti,maruti alto 800,lxi,2017,petrol,manual,42526.0,300000.0,5.0,47.3,f8d petrol engine,9
maruti,maruti celerio x,amt zxi option bsiv,2019,petrol,automatic,38259.0,470000.0,5.0,67.0,k10b petrol engine,7
tata,tata indica,tdi ls,2013,diesel,manual,48656.0,170000.0,5.0,70.0,4cylinder turbo intercool,13
maruti,maruti swift,vxi,2015,petrol,manual,47646.0,480000.0,5.0,81.8,vtvt engine,11
hyundai,hyundai i20,magna,2009,petrol,manual,48760.0,300000.0,5.0,80.0,in-line engine,17
maruti,maruti swift dzire,vxi,2016,petrol,manual,69634.0,530000.0,5.0,83.14,k series vvt engine,10
honda,honda jazz,1.2 v i vtec,2016,petrol,manual,92448.0,450000.0,5.0,88.7,i-vtec petrol engine,10
hyundai,hyundai i10,magna 1.2,2009,petrol,manual,48907.0,190000.0,5.0,78.9,petrol engine,17
hyundai,hyundai creta,sx opt diesel at,2020,diesel,automatic,65000.0,1750000.0,5.0,113.45,1.5 l u2 crdi diesel,6
mahindra,mahindra scorpio,2.6 slx,2004,diesel,manual,120000.0,290000.0,8.0,120.0,in-line engine,22
mahindra,mahindra xuv500,w8 2wd,2016,diesel,manual,76000.0,1050000.0,7.0,140.0,mhawk diesel engine,10
honda,honda jazz,1.2 v i vtec,2019,petrol,manual,30935.0,740000.0,5.0,88.7,i-vtec petrol engine,7
hyundai,hyundai creta,1.6 crdi at sx plus,2015,diesel,automatic,104732.0,830000.0,5.0,126.2,u2 crdi vgt engine,11
maruti,maruti sx4 s cross,zeta ddis 200 sh,2019,diesel,manual,65982.0,860000.0,5.0,88.5,ddis 200 diesel engine,7
maruti,maruti baleno,delta,2021,petrol,manual,31167.0,700000.0,5.0,81.8,1.2l vvt engine,5
tata,tata tiago,1.2 revotron xza,2017,petrol,automatic,30679.0,420000.0,5.0,83.83,revotron engine,9
hyundai,hyundai i20,sportz 1.4 crdi,2014,diesel,manual,158603.0,350000.0,5.0,88.76,u2 crdi diesel engine,12
maruti,maruti vitara brezza,zxi plus,2020,petrol,manual,49125.0,1000000.0,5.0,103.26,k15b petrol engine,6
hyundai,hyundai i20,magna 1.4 crdi,2016,diesel,manual,65410.0,500000.0,5.0,88.73,u2 crdi diesel engine,10
hyundai,hyundai creta,1.4 crdi s plus,2016,diesel,manual,18458.0,908499.0,5.0,88.7,u2 crdi engine,10
honda,honda city,1.5 v mt,2009,petrol,manual,127986.0,300000.0,5.0,118.0,in-line engine,17
hyundai,hyundai i20,magna 1.2,2015,petrol,manual,60168.0,450000.0,5.0,81.83,kappa vtvt petrol engine,11
hyundai,hyundai i20,diesel sportz,2018,diesel,manual,68000.0,745000.0,5.0,88.76,u2 crdi diesel engine,8
honda,honda jazz,1.5 s i dtec,2016,diesel,manual,92000.0,650000.0,5.0,98.6,i-dtec diesel engine,10
maruti,maruti swift,vdi,2016,diesel,manual,72000.0,610000.0,5.0,74.0,ddis 190 engine,10
maruti,maruti swift,amt vxi,2020,petrol,automatic,23000.0,730000.0,5.0,81.8,vtvt engine,6
maruti,maruti swift dzire,vdi,2019,diesel,manual,83000.0,860000.0,5.0,74.02,ddis diesel engine,7
honda,honda city,v mt,2022,petrol,manual,5000.0,1080000.0,5.0,119.35,water cooled inline i-vtec dohc with vtc,4
maruti,maruti swift,ldi,2015,diesel,manual,73000.0,575000.0,5.0,74.0,ddis 190 engine,11
mahindra,mahindra kuv 100,mfalcon g80 k8,2017,petrol,manual,82109.0,450000.0,6.0,82.0,mfalcon g80 engine,9
mahindra,mahindra scorpio,s5 bsiv,2018,diesel,manual,80000.0,1200000.0,7.0,120.0,mhawk diesel engine,8
mahindra,mahindra xuv700,ax7 awd diesel at,2022,diesel,automatic,16690.0,2200000.0,7.0,182.38,2.2 l turbo diesel,4
honda,honda city,i vtec v,2017,petrol,manual,86612.0,650000.0,5.0,117.3,i vtec engine,9
maruti,maruti alto 800,lxi,2016,petrol,manual,72566.0,290000.0,5.0,47.3,f8d petrol engine,10
honda,honda wr-v,sv,2020,petrol,manual,16916.0,880000.0,5.0,88.5,i-vtec,6
maruti,maruti swift dzire,1.2 vxi bsiv,2010,petrol,manual,60122.0,300000.0,5.0,85.8,in-line engine,16
hyundai,hyundai verna,1.6 sx,2012,diesel,manual,117866.0,400000.0,5.0,126.32,diesel engine,14
maruti,maruti swift,vxi amt,2022,petrol,automatic,8076.0,750000.0,5.0,88.5,k series dual jet,4
maruti,maruti swift dzire,vxi 1.2,2020,petrol,manual,25000.0,675000.0,5.0,81.8,k series vvt engine,6
mahindra,mahindra bolero,b6 opt,2020,diesel,manual,93798.0,845239.0,7.0,74.96,mhawk75 bsvi,6
hyundai,hyundai grand i10,1.2 crdi sportz option,2017,diesel,manual,37081.0,410000.0,5.0,73.97,u2 crdi  diesel engine,9
hyundai,hyundai i20,1.2 asta,2018,petrol,manual,52009.0,700000.0,5.0,81.83,kappa vtvt petrol engine,8
mahindra,mahindra thar,lx 4-str hard top at,2021,petrol,automatic,7912.0,1500000.0,4.0,150.0,mstallion 150 tgdi engine,5
mahindra,mahindra xuv500,w6 2wd,2012,diesel,manual,190712.0,450000.0,7.0,140.0,mhawk diesel engine,14
maruti,maruti alto k10,lxi,2010,petrol,manual,93822.0,150000.0,5.0,67.1,k series petrol engine,16
hyundai,hyundai verna,1.6 sx,2012,diesel,manual,96635.0,400000.0,5.0,126.32,diesel engine,14
maruti,maruti 800,std,2005,petrol,manual,81904.0,50000.0,4.0,37.0,hi-tech petrol engine,21
tata,tata nexon,1.2 revotron xz,2018,petrol,manual,42000.0,750000.0,5.0,108.5,revotron 1.2l turbocharged engine,8
maruti,maruti celerio,vdi optional,2015,diesel,manual,100000.0,305000.0,5.0,47.0,ddis diesel engine,11
tata,tata indigo,ls (tdi) bs iii,2010,diesel,manual,90000.0,190000.0,5.0,69.0,tdi turbocharged diesel w,16
tata,tata zest,revotron 1.2 xt,2014,petrol,manual,80000.0,250000.0,5.0,88.7,revotron engine,12
hyundai,hyundai grand i10,1.2 kappa sportz option,2017,petrol,manual,46303.0,420000.0,5.0,81.86,kappa vtvt petrol engine,9
tata,tata nexon,xe,2021,petrol,manual,4330.0,750000.0,5.0,118.35,1.2l turbocharged revotron engine,5
hyundai,hyundai grand i10,magna,2015,petrol,manual,16112.0,370000.0,5.0,82.0,kappa vtvt petrol engine,11
maruti,maruti swift,vxi,2011,petrol,manual,64931.0,300000.0,5.0,85.8,k series petrol engine,15
hyundai,hyundai verna,crdi,2007,diesel,manual,165368.0,100000.0,5.0,110.0,in-line engine,19
tata,tata hexa,xt 4x4,2017,diesel,manual,110000.0,1200000.0,7.0,153.86,2.2 ltr. varicor 400,9
maruti,maruti swift,zxi bsiv,2015,petrol,manual,70500.0,515000.0,5.0,81.8,vtvt engine,11
maruti,maruti swift,vdi,2012,diesel,manual,100000.0,361840.0,5.0,74.0,ddis diesel engine,14
hyundai,hyundai verna,crdi sx,2008,diesel,manual,80000.0,160000.0,5.0,110.0,in-line engine,18
maruti,maruti wagon r,vxi,2014,petrol,manual,82544.0,330000.0,5.0,65.71,k10c,12
maruti,maruti swift,vxi,2020,petrol,manual,63327.0,400000.0,5.0,81.8,vtvt engine,6
tata,tata tiago,1.2 revotron xt,2016,petrol,manual,56998.0,370000.0,5.0,84.0,revotron engine,10
maruti,maruti swift dzire,amt zxi plus bs iv,2017,petrol,automatic,11302.0,680000.0,5.0,81.8,k series vvt engine,9
maruti,maruti swift dzire,vxi 1.2,2018,petrol,manual,16114.0,600000.0,5.0,81.8,k series vvt engine,8
honda,honda city,i dtec vx option bl,2016,diesel,manual,77352.0,780000.0,5.0,98.6,i dtec diesel engine,10
hyundai,hyundai i10,sportz,2011,petrol,manual,89965.0,160000.0,5.0,78.9,dohc kappa2 engine,15
hyundai,hyundai i20,1.2 spotz,2018,petrol,manual,41646.0,680000.0,5.0,81.83,kappa vtvt petrol engine,8
hyundai,hyundai verna,1.6 sx,2012,diesel,manual,145378.0,350000.0,5.0,126.32,diesel engine,14
hyundai,hyundai i10,magna 1.2 itech se,2010,petrol,manual,24410.0,130000.0,5.0,78.9,dohc kappa2 engine,16
hyundai,hyundai venue,s turbo,2020,petrol,manual,37276.0,700000.0,5.0,118.35,kappa 1.0 l turbo gdi petrol,6
honda,honda city,1.5 v mt,2009,petrol,manual,116146.0,200000.0,5.0,118.0,in-line engine,17
hyundai,hyundai santro,sportz amt,2021,petrol,automatic,11687.0,450000.0,5.0,68.05,1.1 l petrol,5
hyundai,hyundai venue,sx diesel,2021,diesel,manual,19671.0,1000000.0,5.0,98.6,u2 crdi diesel,5
hyundai,hyundai creta,e,2021,petrol,manual,33742.0,1050000.0,5.0,113.18,1.5 l mpi petrol,5
hyundai,hyundai verna,sx,2020,petrol,manual,11520.0,1100000.0,5.0,113.18,1.5 l mpi petrol,6
maruti,maruti ciaz,vdi plus,2015,diesel,manual,77937.0,500000.0,5.0,88.5,ddis 200 engine,11
tata,tata nexon,xz plus s 2020-2022,2021,petrol,manual,11701.0,800000.0,5.0,118.36,1.2l turbocharged revotron engine,5
mahindra,mahindra scorpio,vls at 2.2 mhawk,2012,diesel,automatic,200000.0,450000.0,8.0,120.0,in-line engine,14
honda,honda amaze,ex i-dtech,2013,diesel,manual,136323.0,300000.0,5.0,98.6,i-dtec diesel engine,13
maruti,maruti baleno,1.3 alpha,2017,diesel,manual,82000.0,699000.0,5.0,74.0,ddis diesel engine,9
mahindra,mahindra tuv 300,t8,2017,diesel,manual,98677.0,600000.0,7.0,100.0,mhawk 100 diesel engine,9
maruti,maruti alto 800,lxi,2015,petrol,manual,4925.0,250000.0,5.0,47.3,f8d petrol engine,11
mahindra,mahindra tuv 300,mhawk100 t8 amt,2016,diesel,automatic,85997.0,658191.0,7.0,100.0,mhawk 100 diesel engine,10
hyundai,hyundai eon,era plus,2012,petrol,manual,58328.0,200000.0,5.0,55.2,petrol engine,14
maruti,maruti swift dzire,vxi,2020,petrol,manual,25000.0,700000.0,5.0,88.5,,6
maruti,maruti sx4 s cross,alpha ddis 200 sh,2020,diesel,manual,57873.0,1100000.0,5.0,88.5,ddis 200 diesel engine,6
hyundai,hyundai verna,sx opt turbo,2021,petrol,automatic,13261.0,135000.0,5.0,118.41,1.0 l kappa turbo gdi petrol,5
maruti,maruti swift dzire,vxi 1.2,2019,petrol,manual,52000.0,725000.0,5.0,81.8,k series vvt engine,7
hyundai,hyundai grand i10,sportz,2015,petrol,manual,51023.0,300000.0,5.0,82.0,kappa vtvt petrol engine,11
maruti,maruti vitara brezza,vdi,2018,diesel,manual,80000.0,800000.0,5.0,88.5,ddis 200 diesel engine,8
hyundai,hyundai xcent,1.2 kappa sx,2017,petrol,manual,84193.0,400000.0,5.0,82.0,kappa vtvt petrol engine,9
maruti,maruti zen estilo,lxi bs iv,2011,petrol,manual,38025.0,200000.0,5.0,67.1,k series petrol engine,15
hyundai,hyundai creta,1.6 crdi sx option,2015,diesel,manual,76732.0,700000.0,5.0,126.2,u2 crdi vgt engine,11
mahindra,mahindra thar,crde,2016,diesel,manual,61782.0,590000.0,6.0,105.0,nef tci-crde engine,10
hyundai,hyundai verna,crdi,2006,diesel,manual,110000.0,200000.0,5.0,110.0,in-line engine,20
maruti,maruti vitara brezza,zdi plus dual tone,2017,diesel,manual,96894.0,900000.0,5.0,88.5,ddis 200 diesel engine,9
honda,honda amaze,vx i dtec,2018,diesel,manual,90000.0,750000.0,5.0,98.6,i-dtec diesel engine,8
honda,honda jazz,1.2 s i vtec,2018,petrol,manual,60000.0,550000.0,5.0,88.7,i-vtec petrol engine,8
hyundai,hyundai creta,1.6 sx,2018,petrol,manual,50000.0,1100000.0,5.0,121.3,vtvt petrol engine,8
maruti,maruti swift,vxi,2012,petrol,manual,60000.0,350000.0,5.0,85.8,k series petrol engine,14
honda,honda amaze,v cvt petrol,2018,petrol,automatic,31683.0,745000.0,5.0,88.76,i-vtec petrol engine,8
maruti,maruti baleno,alpha,2021,petrol,manual,26200.0,785000.0,5.0,81.8,1.2l vvt engine,5
honda,honda br-v,i-dtec vx mt,2016,diesel,manual,60298.0,830000.0,7.0,98.6,i dtec diesel engine,10
maruti,maruti alto 800,lxi,2017,petrol,manual,70000.0,270000.0,5.0,47.3,f8d petrol engine,9
maruti,maruti alto k10,knightracer,2012,petrol,manual,120000.0,250000.0,5.0,67.1,k series petrol engine,14
hyundai,hyundai i10,magna,2010,petrol,manual,90000.0,210000.0,5.0,78.9,kappa petrol engine,16
mahindra,mahindra xuv500,w9,2021,diesel,manual,40000.0,1680000.0,7.0,152.87,mhawk155 diesel engine,5
